age,name,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,1537,technician,single,secondary,no,2979,no,no,cellular,25,may,156,1,-1,0,unknown,no
43,1538,management,married,tertiary,no,690,yes,no,cellular,6,aug,171,3,-1,0,unknown,no
50,1539,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other,no
34,1540,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,10,3,-1,0,unknown,no
31,1541,admin.,divorced,secondary,no,1210,no,no,cellular,16,jul,350,1,-1,0,unknown,no
43,1542,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no
49,1543,entrepreneur,married,secondary,no,273,no,no,cellular,23,jul,58,1,-1,0,unknown,no
22,1544,student,single,unknown,no,47,no,no,cellular,3,jul,69,3,-1,0,unknown,no
35,1545,management,married,tertiary,no,1100,no,yes,cellular,29,jan,127,2,-1,0,unknown,no
56,1546,admin.,married,secondary,no,0,yes,no,telephone,19,nov,154,2,-1,0,unknown,no
53,1547,blue-collar,married,secondary,no,0,no,no,telephone,31,jul,36,4,-1,0,unknown,no
54,1548,entrepreneur,married,tertiary,no,1544,no,yes,cellular,5,feb,85,7,196,3,failure,no
32,1549,services,single,unknown,no,6145,yes,no,cellular,14,may,362,1,287,13,failure,no
41,1550,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,unknown,no
40,1551,blue-collar,married,secondary,no,1012,yes,no,cellular,6,may,410,1,-1,0,unknown,no
33,1552,blue-collar,married,primary,no,245,yes,yes,cellular,8,may,253,3,-1,0,unknown,no
33,1553,management,single,tertiary,no,1998,no,no,cellular,19,nov,570,1,-1,0,unknown,no
34,1554,blue-collar,married,secondary,no,3990,yes,no,cellular,24,jul,633,7,-1,0,unknown,no
36,1555,services,married,secondary,no,1328,yes,no,unknown,6,jun,82,4,-1,0,unknown,no
34,1556,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,jul,164,1,-1,0,unknown,no
55,1557,management,married,primary,no,229,no,yes,unknown,9,jun,175,3,-1,0,unknown,no
28,1558,student,single,tertiary,no,1562,no,no,cellular,15,feb,659,4,-1,0,unknown,yes
29,1559,admin.,single,secondary,no,3432,yes,no,cellular,17,apr,139,2,-1,0,unknown,no
31,1560,admin.,single,secondary,no,144,yes,no,unknown,4,jul,43,11,-1,0,unknown,no
52,1561,management,married,tertiary,no,1339,yes,no,cellular,22,aug,343,5,-1,0,unknown,no
54,1562,services,married,unknown,no,386,no,yes,cellular,19,nov,74,1,152,1,success,no
43,1563,blue-collar,married,primary,no,7727,yes,no,unknown,15,may,302,8,-1,0,unknown,no
55,1564,entrepreneur,married,secondary,no,204,no,no,cellular,14,jul,455,13,-1,0,unknown,no
28,1565,blue-collar,divorced,unknown,no,101,yes,no,unknown,28,may,126,4,-1,0,unknown,no
45,1566,unemployed,divorced,secondary,no,728,yes,yes,cellular,18,nov,107,1,-1,0,unknown,no
45,1567,entrepreneur,married,primary,no,2418,yes,no,unknown,14,may,120,1,-1,0,unknown,no
51,1568,management,married,tertiary,no,2934,yes,no,cellular,18,nov,727,4,-1,0,unknown,no
42,1569,technician,single,secondary,no,0,yes,no,unknown,7,may,275,4,-1,0,unknown,no
43,1570,unknown,single,unknown,no,181,no,no,telephone,28,jan,41,1,-1,0,unknown,no
34,1571,management,married,tertiary,no,176,no,no,cellular,18,aug,61,4,-1,0,unknown,no
36,1572,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,no
37,1573,blue-collar,married,secondary,no,2023,yes,no,cellular,10,jul,214,1,-1,0,unknown,no
50,1574,blue-collar,married,secondary,no,372,yes,no,telephone,11,may,21,1,-1,0,unknown,no
42,1575,management,divorced,unknown,no,7702,no,no,cellular,16,feb,138,2,-1,0,unknown,yes
34,1576,blue-collar,single,primary,no,464,yes,no,cellular,18,may,173,1,299,2,other,no
48,1577,management,married,secondary,no,117,yes,no,cellular,16,apr,635,1,-1,0,unknown,no
47,1578,admin.,married,secondary,no,104,yes,yes,cellular,14,jul,77,2,-1,0,unknown,no
40,1579,management,married,tertiary,no,1041,yes,no,unknown,12,jun,73,1,-1,0,unknown,no
37,1580,management,married,tertiary,no,539,no,no,cellular,18,jan,540,2,115,3,failure,no
38,1581,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,179,2,-1,0,unknown,no
29,1582,technician,single,tertiary,no,406,yes,no,cellular,17,jul,119,1,-1,0,unknown,no
46,1583,blue-collar,married,primary,no,2558,yes,no,telephone,20,nov,107,1,167,1,other,no
26,1584,blue-collar,married,secondary,no,484,yes,no,unknown,19,may,48,2,-1,0,unknown,no
30,1585,services,single,tertiary,no,3516,yes,no,unknown,29,may,447,4,-1,0,unknown,no
42,1586,blue-collar,married,secondary,no,5639,yes,no,cellular,17,jul,430,2,-1,0,unknown,no
42,1587,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,-1,0,unknown,no
31,1588,admin.,single,secondary,no,1306,yes,no,unknown,28,may,217,5,-1,0,unknown,no
37,1589,management,single,tertiary,no,815,yes,no,cellular,7,may,77,1,-1,0,unknown,no
26,1590,blue-collar,married,secondary,no,245,yes,no,unknown,26,may,16,11,-1,0,unknown,no
54,1591,blue-collar,married,unknown,no,191,no,no,cellular,4,aug,753,2,-1,0,unknown,no
70,1592,retired,married,secondary,no,2815,no,no,cellular,26,apr,125,2,182,1,failure,no
29,1593,self-employed,single,secondary,no,3672,yes,yes,unknown,28,may,1210,1,-1,0,unknown,no
50,1594,services,married,secondary,no,1572,yes,no,cellular,9,jul,185,1,-1,0,unknown,no
60,1595,unemployed,divorced,secondary,no,385,yes,no,cellular,4,feb,80,1,-1,0,unknown,no
32,1596,technician,single,secondary,no,29,no,no,cellular,19,aug,156,2,-1,0,unknown,no
32,1597,technician,married,secondary,no,84,no,yes,cellular,29,jul,403,3,-1,0,unknown,no
34,1598,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown,no
48,1599,services,single,primary,no,1499,yes,no,cellular,12,may,17,7,-1,0,unknown,no
25,1600,student,married,tertiary,no,0,yes,no,cellular,9,jul,160,1,-1,0,unknown,no
32,1601,management,married,secondary,no,6217,yes,yes,cellular,18,nov,486,2,181,2,failure,no
32,1602,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,no
47,1603,admin.,divorced,secondary,no,162,yes,no,unknown,9,may,203,4,-1,0,unknown,no
32,1604,technician,married,unknown,no,14533,no,no,cellular,31,dec,646,3,198,2,success,no
49,1605,management,single,tertiary,no,151,yes,no,cellular,8,jul,97,3,-1,0,unknown,yes
53,1606,services,married,secondary,no,-2,yes,yes,cellular,16,apr,144,2,-1,0,unknown,no
41,1607,blue-collar,single,unknown,no,4684,no,no,unknown,20,jun,30,6,-1,0,unknown,no
47,1608,management,divorced,tertiary,no,1149,no,yes,cellular,15,jul,82,2,-1,0,unknown,no
35,1609,blue-collar,married,primary,no,11,yes,no,unknown,13,may,326,4,-1,0,unknown,no
33,1610,management,single,secondary,no,8004,no,no,cellular,19,nov,414,3,-1,0,unknown,no
49,1611,blue-collar,married,primary,no,1019,yes,no,cellular,16,apr,285,5,-1,0,unknown,no
46,1612,management,divorced,tertiary,no,1297,no,no,cellular,11,aug,716,3,-1,0,unknown,yes
29,1613,management,divorced,tertiary,no,415,yes,yes,unknown,28,may,449,4,-1,0,unknown,no
58,1614,self-employed,married,primary,no,671,yes,no,unknown,17,jun,16,3,-1,0,unknown,no
40,1615,admin.,single,secondary,no,2378,yes,no,unknown,2,jun,65,1,-1,0,unknown,no
34,1616,management,married,tertiary,no,417,yes,no,cellular,18,nov,138,1,-1,0,unknown,no
60,1617,retired,married,primary,no,71,no,no,cellular,10,jul,121,3,-1,0,unknown,no
43,1618,management,married,tertiary,no,1188,no,no,cellular,27,may,140,2,-1,0,unknown,no
50,1619,blue-collar,married,primary,no,8139,yes,no,cellular,18,aug,256,6,-1,0,unknown,no
33,1620,blue-collar,married,secondary,no,249,yes,no,cellular,31,jul,61,4,-1,0,unknown,no
37,1621,blue-collar,married,primary,no,689,yes,no,cellular,14,jul,367,2,-1,0,unknown,no
55,1622,self-employed,married,secondary,no,203,yes,no,telephone,14,may,9,5,174,12,other,no
45,1623,blue-collar,single,primary,yes,-183,no,yes,cellular,15,jul,395,4,-1,0,unknown,no
47,1624,blue-collar,married,primary,no,3451,no,yes,cellular,21,nov,125,2,-1,0,unknown,no
58,1625,technician,married,secondary,no,116,no,no,unknown,16,jun,580,3,-1,0,unknown,no
36,1626,services,married,secondary,no,1746,yes,no,cellular,7,apr,15,1,316,1,failure,no
55,1627,technician,married,secondary,no,0,yes,no,unknown,30,may,119,2,-1,0,unknown,no
31,1628,blue-collar,married,secondary,no,897,yes,no,unknown,20,may,26,2,-1,0,unknown,no
38,1629,technician,married,secondary,no,821,yes,yes,cellular,17,nov,224,2,180,1,failure,no
42,1630,blue-collar,married,secondary,no,130,yes,no,unknown,29,may,285,1,-1,0,unknown,no
32,1631,management,divorced,tertiary,no,1,yes,no,unknown,8,may,399,4,-1,0,unknown,no
39,1632,blue-collar,married,secondary,no,8,no,no,cellular,30,jul,88,3,-1,0,unknown,no
41,1633,technician,married,secondary,no,55,yes,no,cellular,6,aug,185,4,-1,0,unknown,no
59,1634,blue-collar,married,primary,no,699,no,no,cellular,28,jan,98,1,154,6,failure,no
42,1635,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,no
33,1636,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72,2,370,1,failure,no
53,1637,retired,married,secondary,no,4968,no,no,cellular,6,may,109,1,87,2,failure,no
43,1638,blue-collar,married,primary,no,1211,yes,no,unknown,6,may,208,3,-1,0,unknown,no
39,1639,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes
27,1640,entrepreneur,single,secondary,no,376,yes,yes,cellular,5,may,273,1,-1,0,unknown,no
39,1641,management,married,tertiary,no,12,yes,no,unknown,23,may,130,1,-1,0,unknown,no
27,1642,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no
33,1643,admin.,married,secondary,no,353,yes,no,cellular,19,nov,107,2,-1,0,unknown,no
29,1644,services,divorced,secondary,no,330,yes,no,unknown,12,may,88,2,-1,0,unknown,no
33,1645,management,divorced,tertiary,no,0,no,no,cellular,13,aug,305,2,-1,0,unknown,no
41,1646,entrepreneur,married,secondary,no,353,no,no,cellular,19,nov,90,2,-1,0,unknown,no
38,1647,technician,single,tertiary,no,2273,yes,no,cellular,17,apr,222,1,-1,0,unknown,no
30,1648,management,married,tertiary,no,0,yes,no,cellular,9,jul,127,1,-1,0,unknown,no
58,1649,unemployed,married,tertiary,no,744,no,no,telephone,28,jan,38,1,-1,0,unknown,no
37,1650,services,single,secondary,no,608,no,no,cellular,14,may,380,3,-1,0,unknown,no
36,1651,admin.,divorced,secondary,no,356,yes,no,cellular,7,apr,244,3,313,1,failure,no
45,1652,blue-collar,married,primary,no,1291,yes,no,cellular,28,aug,189,17,-1,0,unknown,no
23,1653,technician,single,secondary,no,-306,yes,no,unknown,4,jun,217,2,-1,0,unknown,no
53,1654,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388,3,181,1,success,yes
44,1655,blue-collar,married,primary,no,-312,yes,no,unknown,20,jun,22,3,-1,0,unknown,no
32,1656,technician,single,secondary,no,493,no,no,cellular,13,aug,289,2,-1,0,unknown,no
32,1657,management,married,tertiary,no,71,yes,no,cellular,21,jul,221,8,-1,0,unknown,no
38,1658,admin.,married,tertiary,no,669,yes,yes,cellular,31,jul,129,2,-1,0,unknown,no
47,1659,blue-collar,married,primary,no,556,yes,no,cellular,4,feb,147,2,264,4,other,no
34,1660,services,single,secondary,no,84,yes,no,unknown,23,may,299,1,-1,0,unknown,no
52,1661,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,no
45,1662,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247,1,-1,0,unknown,no
50,1663,blue-collar,married,primary,no,1164,yes,no,unknown,8,may,166,2,-1,0,unknown,no
52,1664,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755,1,-1,0,unknown,yes
37,1665,blue-collar,married,secondary,no,132,no,no,unknown,27,may,336,2,-1,0,unknown,no
51,1666,blue-collar,married,secondary,no,2237,yes,no,unknown,29,may,619,1,-1,0,unknown,no
32,1667,management,married,tertiary,no,4761,yes,no,cellular,5,may,159,2,350,2,failure,no
33,1668,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,may,29,3,-1,0,unknown,no
28,1669,unemployed,married,secondary,no,655,yes,no,unknown,4,jun,606,2,-1,0,unknown,no
66,1670,management,married,tertiary,no,1048,yes,no,cellular,23,jun,971,2,-1,0,unknown,no
31,1671,services,single,secondary,no,0,yes,no,unknown,28,may,231,2,-1,0,unknown,no
35,1672,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,no
47,1673,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,yes
36,1674,admin.,single,secondary,no,1281,no,no,telephone,24,jul,119,2,-1,0,unknown,no
32,1675,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,unknown,no
34,1676,blue-collar,married,primary,no,1666,yes,no,unknown,31,mar,30,1,-1,0,unknown,no
40,1677,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,failure,no
33,1678,self-employed,married,tertiary,no,263,no,no,cellular,4,may,119,2,-1,0,unknown,no
39,1679,blue-collar,married,secondary,no,-405,yes,no,cellular,8,may,177,1,-1,0,unknown,no
38,1680,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,no
32,1681,technician,single,secondary,no,0,no,no,cellular,18,aug,594,4,-1,0,unknown,yes
65,1682,unknown,married,unknown,no,300,no,no,cellular,12,jan,105,1,-1,0,unknown,no
34,1683,unemployed,single,tertiary,no,415,no,no,cellular,12,aug,123,1,-1,0,unknown,no
34,1684,admin.,single,primary,no,0,yes,yes,cellular,6,may,172,4,-1,0,unknown,no
42,1685,blue-collar,single,primary,no,1322,yes,yes,cellular,8,jul,178,1,-1,0,unknown,no
31,1686,services,married,secondary,no,1062,yes,yes,cellular,6,apr,230,1,-1,0,unknown,no
47,1687,technician,married,secondary,no,302,yes,no,unknown,20,jun,89,3,-1,0,unknown,no
44,1688,technician,divorced,secondary,no,809,yes,no,unknown,15,may,118,4,-1,0,unknown,no
38,1689,housemaid,married,secondary,no,-278,yes,no,cellular,28,jul,143,2,-1,0,unknown,no
28,1690,management,single,tertiary,no,3238,yes,no,unknown,19,may,7,1,-1,0,unknown,no
46,1691,admin.,single,secondary,no,751,yes,no,unknown,13,may,104,2,-1,0,unknown,no
51,1692,blue-collar,divorced,primary,no,-28,no,yes,unknown,2,jul,220,2,-1,0,unknown,no
42,1693,management,divorced,tertiary,no,0,no,no,unknown,20,jun,85,2,-1,0,unknown,no
37,1694,technician,single,secondary,no,2442,no,no,cellular,16,feb,91,3,-1,0,unknown,yes
58,1695,unemployed,married,tertiary,no,1798,yes,no,cellular,5,feb,19,8,-1,0,unknown,no
43,1696,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,yes
36,1697,management,single,tertiary,no,260,yes,no,cellular,7,may,49,1,-1,0,unknown,no
34,1698,blue-collar,married,secondary,no,7,yes,yes,cellular,2,feb,171,2,193,2,other,no
31,1699,management,single,tertiary,no,3283,no,no,cellular,2,feb,258,1,73,1,failure,yes
49,1700,technician,married,unknown,no,323,yes,no,cellular,18,nov,41,2,-1,0,unknown,no
54,1701,management,married,tertiary,no,2960,yes,no,cellular,20,nov,83,1,-1,0,unknown,no
29,1702,unemployed,single,secondary,no,486,no,no,telephone,30,apr,95,1,-1,0,unknown,no
51,1703,retired,divorced,secondary,no,343,yes,no,unknown,30,may,78,2,-1,0,unknown,no
40,1704,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,134,1,266,7,failure,no
35,1705,management,single,tertiary,no,5958,yes,no,cellular,22,mar,215,1,-1,0,unknown,yes
25,1706,student,single,secondary,no,304,no,no,cellular,26,may,226,2,-1,0,unknown,yes
32,1707,blue-collar,single,secondary,no,118,yes,no,cellular,17,jul,1275,1,-1,0,unknown,yes
30,1708,self-employed,married,secondary,no,123,no,yes,unknown,17,jul,66,1,85,5,other,no
38,1709,management,married,tertiary,no,76,yes,no,cellular,7,jul,196,3,-1,0,unknown,no
46,1710,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,-1,0,unknown,yes
43,1711,unemployed,married,primary,no,960,yes,yes,unknown,15,may,241,2,-1,0,unknown,no
32,1712,technician,single,tertiary,no,2185,no,no,cellular,20,nov,354,2,-1,0,unknown,no
29,1713,blue-collar,single,secondary,no,309,yes,no,cellular,11,may,471,3,-1,0,unknown,no
56,1714,blue-collar,married,secondary,no,2190,no,yes,cellular,30,jan,90,2,232,1,failure,no
57,1715,technician,married,primary,no,0,no,no,unknown,5,jun,58,8,-1,0,unknown,no
38,1716,admin.,married,secondary,no,3732,yes,no,unknown,21,may,379,2,-1,0,unknown,no
51,1717,technician,married,primary,no,1550,no,no,unknown,20,jun,12,5,-1,0,unknown,no
35,1718,admin.,single,tertiary,no,62,no,yes,cellular,30,apr,67,1,-1,0,unknown,no
37,1719,blue-collar,married,primary,no,704,no,no,unknown,18,jun,165,7,-1,0,unknown,no
48,1720,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032,3,141,7,failure,yes
30,1721,blue-collar,single,secondary,yes,4,yes,no,unknown,23,may,84,3,-1,0,unknown,no
60,1722,retired,married,secondary,no,262,no,no,cellular,18,aug,393,4,-1,0,unknown,no
56,1723,management,married,secondary,no,238,yes,no,cellular,19,nov,808,1,-1,0,unknown,no
45,1724,blue-collar,married,primary,no,97,yes,no,unknown,7,may,923,3,-1,0,unknown,no
38,1725,technician,divorced,secondary,no,410,no,no,cellular,11,aug,63,6,-1,0,unknown,no
20,1726,student,single,secondary,no,1191,no,no,cellular,12,feb,274,1,-1,0,unknown,no
59,1727,retired,married,primary,no,-47,yes,no,cellular,27,aug,84,4,-1,0,unknown,no
34,1728,technician,married,tertiary,no,197,no,no,cellular,20,aug,78,3,-1,0,unknown,yes
36,1729,blue-collar,married,unknown,no,6,no,no,unknown,20,jun,41,7,-1,0,unknown,no
53,1730,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure,yes
51,1731,management,married,tertiary,no,630,yes,no,cellular,5,may,138,1,-1,0,unknown,no
58,1732,retired,married,secondary,no,235,no,no,cellular,27,aug,88,4,-1,0,unknown,no
48,1733,management,married,primary,no,1910,yes,no,unknown,29,may,413,2,-1,0,unknown,no
56,1734,management,married,tertiary,no,3172,yes,no,cellular,5,feb,139,1,-1,0,unknown,no
51,1735,blue-collar,married,primary,no,872,no,no,cellular,8,aug,82,2,-1,0,unknown,no
35,1736,blue-collar,married,secondary,no,407,yes,no,cellular,20,apr,12,6,-1,0,unknown,no
40,1737,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes
59,1738,housemaid,married,secondary,no,345,no,no,unknown,9,jun,38,1,-1,0,unknown,no
44,1739,management,divorced,tertiary,no,2058,no,yes,cellular,21,nov,661,1,-1,0,unknown,no
49,1740,housemaid,married,primary,no,889,no,no,telephone,7,jul,388,1,-1,0,unknown,yes
35,1741,admin.,married,tertiary,no,0,yes,no,cellular,28,jul,151,7,-1,0,unknown,no
41,1742,management,married,tertiary,no,51,no,no,cellular,25,aug,140,8,-1,0,unknown,no
55,1743,retired,married,primary,no,150,no,no,cellular,8,jul,124,1,-1,0,unknown,no
51,1744,self-employed,married,secondary,yes,34,no,yes,cellular,7,jul,200,1,-1,0,unknown,no
27,1745,services,single,secondary,no,795,no,no,cellular,6,feb,101,3,-1,0,unknown,no
57,1746,blue-collar,married,primary,no,282,no,yes,cellular,7,jul,261,12,-1,0,unknown,no
51,1747,management,single,tertiary,no,2139,no,no,cellular,17,nov,176,2,-1,0,unknown,no
38,1748,management,married,tertiary,no,-469,yes,no,unknown,16,jun,209,12,-1,0,unknown,no
49,1749,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223,1,182,2,failure,yes
40,1750,technician,single,tertiary,no,825,yes,no,cellular,20,apr,38,1,335,1,other,no
47,1751,housemaid,single,tertiary,no,3232,no,no,telephone,6,oct,541,1,204,3,failure,no
48,1752,management,divorced,secondary,no,1598,yes,no,unknown,29,may,84,1,-1,0,unknown,no
47,1753,services,married,tertiary,no,871,no,no,cellular,22,aug,602,9,-1,0,unknown,no
56,1754,services,married,secondary,no,83,no,no,cellular,27,aug,26,11,-1,0,unknown,no
29,1755,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,success,yes
38,1756,technician,married,secondary,no,226,yes,no,unknown,30,may,762,3,-1,0,unknown,yes
